dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt
0.007521452028673329,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009498922984568663,0.0,ssh,0.0,0.40000000000000013,0.0,0.010425020048115477,0.010767704127773553,0.0,0.0,0.0,0.01093403804572108,0.0
0.2298103746601222,0.0,ssh,0.5,0.19999999999999996,0.7551020408163265,0.33620689655172414,0.01962426261877879,0.0,0.0,0.054516962042754843,0.019085251019895666,0.09359878163769338
0.004625869557540874,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10741904728274303,0.0,ssh,0.4,0.19999999999999996,0.6122448979591836,0.23235765838011227,0.028790372191079345,0.0,0.0,0.09315093588826305,0.027796143887693088,0.05241174591246746
0.5294325364596207,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.06214915797914996,0.0017597558341737058,0.0,0.0,0.015788716325063748,0.001543039110671817,0.0
0.1263462692891698,0.0,ssh,0.1,0.6000000000000001,0.14285714285714285,0.3929430633520449,0.039805449577519025,0.0,0.0,0.018557345148579332,0.04013368766252182,0.0
0.007733323916804971,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0013065433101451325,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002048094918605883,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01341855291500406,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.908981555733761,0.7262915467021314,0.0,0.0,0.6645298983060401,0.7272456266898797,0.0062381687710598875
0.020410325223348284,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.38853247794707296,0.22221722493199542,0.0,0.0,0.4669669719832135,0.21843639452239033,0.01418775247932302
0.02157562060807232,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.3690858059342422,0.20146781798319535,0.0,0.0,0.44492132459512446,0.1977070096869303,0.012222885994218105
0.6544722624386454,0.0,ssh,0.4,0.40000000000000013,0.7448979591836734,0.16800320769847635,0.0036164265720055704,0.0,0.0,0.01904923536825527,0.003378027313094567,0.4285312254700184
0.009251739115081746,0.0,ssh,0.0,0.40000000000000013,0.0,0.013031275060144346,0.013728820360367905,0.0,0.0,0.0,0.013940898719418561,0.0
0.0024365267135138956,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28069493979307186,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.05633520449077786,0.003035343734320632,0.0,0.0,0.029626636614672772,0.002624568258899558,0.0
